pixel (24, 27) ray: [o=(0, 0, 0), d=(27, 24, 0)
pixel (24, 28) ray: [o=(0, 0, 0), d=(28, 24, 0)
pixel (24, 29) ray: [o=(0, 0, 0), d=(29, 24, 0)
pixel (24, 30) ray: [o=(0, 0, 0), d=(30, 24, 0)
pixel (24, 31) ray: [o=(0, 0, 0), d=(31, 24, 0)
pixel (24, 32) ray: [o=(0, 0, 0), d=(32, 24, 0)
pixel (24, 33) ray: [o=(0, 0, 0), d=(33, 24, 0)
pixel (24, 34) ray: [o=(0, 0, 0), d=(34, 24, 0)
pixel (24, 35) ray: [o=(0, 0, 0), d=(35, 24, 0)
pixel (24, 36) ray: [o=(0, 0, 0), d=(36, 24, 0)
pixel (24, 37) ray: [o=(0, 0, 0), d=(37, 24, 0)
pixel (24, 38) ray: [o=(0, 0, 0), d=(38, 24, 0)
pixel (24, 39) ray: [o=(0, 0, 0), d=(39, 24, 0)
pixel (23, 0) ray: [o=(0, 0, 0), d=(0, 23, 0)
pixel (23, 1) ray: [o=(0, 0, 0), d=(1, 23, 0)
pixel (23, 2) ray: [o=(0, 0, 0), d=(2, 23, 0)
pixel (23, 3) ray: [o=(0, 0, 0), d=(3, 23, 0)
pixel (23, 4) ray: [o=(0, 0, 0), d=(4, 23, 0)
pixel (23, 5) ray: [o=(0, 0, 0), d=(5, 23, 0)
pixel (23, 6) ray: [o=(0, 0, 0), d=(6, 23, 0)
pixel (23, 7) ray: [o=(0, 0, 0), d=(7, 23, 0)
pixel (23, 8) ray: [o=(0, 0, 0), d=(8, 23, 0)
pixel (23, 9) ray: [o=(0, 0, 0), d=(9, 23, 0)
pixel (23, 10) ray: [o=(0, 0, 0), d=(10, 23, 0)
pixel (23, 11) ray: [o=(0, 0, 0), d=(11, 23, 0)
pixel (23, 12) ray: [o=(0, 0, 0), d=(12, 23, 0)
pixel (23, 13) ray: [o=(0, 0, 0), d=(13, 23, 0)
pixel (23, 14) ray: [o=(0, 0, 0), d=(14, 23, 0)
pixel (23, 15) ray: [o=(0, 0, 0), d=(15, 23, 0)
pixel (23, 16) ray: [o=(0, 0, 0), d=(16, 23, 0)
pixel (23, 17) ray: [o=(0, 0, 0), d=(17, 23, 0)
pixel (23, 18) ray: [o=(0, 0, 0), d=(18, 23, 0)
pixel (23, 19) ray: [o=(0, 0, 0), d=(19, 23, 0)
pixel (23, 20) ray: [o=(0, 0, 0), d=(20, 23, 0)
pixel (23, 21) ray: [o=(0, 0, 0), d=(21, 23, 0)
pixel (23, 22) ray: [o=(0, 0, 0), d=(22, 23, 0)
pixel (23, 23) ray: [o=(0, 0, 0), d=(23, 23, 0)
pixel (23, 24) ray: [o=(0, 0, 0), d=(24, 23, 0)
pixel (23, 25) ray: [o=(0, 0, 0), d=(25, 23, 0)
pixel (23, 26) ray: [o=(0, 0, 0), d=(26, 23, 0)
pixel (23, 27) ray: [o=(0, 0, 0), d=(27, 23, 0)
pixel (23, 28) ray: [o=(0, 0, 0), d=(28, 23, 0)
pixel (23, 29) ray: [o=(0, 0, 0), d=(29, 23, 0)
pixel (23, 30) ray: [o=(0, 0, 0), d=(30, 23, 0)
pixel (23, 31) ray: [o=(0, 0, 0), d=(31, 23, 0)
pixel (23, 32) ray: [o=(0, 0, 0), d=(32, 23, 0)
pixel (23, 33) ray: [o=(0, 0, 0), d=(33, 23, 0)
pixel (23, 34) ray: [o=(0, 0, 0), d=(34, 23, 0)
pixel (23, 35) ray: [o=(0, 0, 0), d=(35, 23, 0)
pixel (23, 36) ray: [o=(0, 0, 0), d=(36, 23, 0)
pixel (23, 37) ray: [o=(0, 0, 0), d=(37, 23, 0)
pixel (23, 38) ray: [o=(0, 0, 0), d=(38, 23, 0)
pixel (23, 39) ray: [o=(0, 0, 0), d=(39, 23, 0)
pixel (22, 0) ray: [o=(0, 0, 0), d=(0, 22, 0)
pixel (22, 1) ray: [o=(0, 0, 0), d=(1, 22, 0)
pixel (22, 2) ray: [o=(0, 0, 0), d=(2, 22, 0)
pixel (22, 3) ray: [o=(0, 0, 0), d=(3, 22, 0)
pixel (22, 4) ray: [o=(0, 0, 0), d=(4, 22, 0)
pixel (22, 5) ray: [o=(0, 0, 0), d=(5, 22, 0)
pixel (22, 6) ray: [o=(0, 0, 0), d=(6, 22, 0)
pixel (22, 7) ray: [o=(0, 0, 0), d=(7, 22, 0)
pixel (22, 8) ray: [o=(0, 0, 0), d=(8, 22, 0)
pixel (22, 9) ray: [o=(0, 0, 0), d=(9, 22, 0)
pixel (22, 10) ray: [o=(0, 0, 0), d=(10, 22, 0)
pixel (22, 11) ray: [o=(0, 0, 0), d=(11, 22, 0)
pixel (22, 12) ray: [o=(0, 0, 0), d=(12, 22, 0)
pixel (22, 13) ray: [o=(0, 0, 0), d=(13, 22, 0)
pixel (22, 14) ray: [o=(0, 0, 0), d=(14, 22, 0)
pixel (22, 15) ray: [o=(0, 0, 0), d=(15, 22, 0)
pixel (22, 16) ray: [o=(0, 0, 0), d=(16, 22, 0)
pixel (22, 17) ray: [o=(0, 0, 0), d=(17, 22, 0)
pixel (22, 18) ray: [o=(0, 0, 0), d=(18, 22, 0)
pixel (22, 19) ray: [o=(0, 0, 0), d=(19, 22, 0)
pixel (22, 20) ray: [o=(0, 0, 0), d=(20, 22, 0)
pixel (22, 21) ray: [o=(0, 0, 0), d=(21, 22, 0)
pixel (22, 22) ray: [o=(0, 0, 0), d=(22, 22, 0)
pixel (22, 23) ray: [o=(0, 0, 0), d=(23, 22, 0)
pixel (22, 24) ray: [o=(0, 0, 0), d=(24, 22, 0)
pixel (22, 25) ray: [o=(0, 0, 0), d=(25, 22, 0)
pixel (22, 26) ray: [o=(0, 0, 0), d=(26, 22, 0)
pixel (22, 27) ray: [o=(0, 0, 0), d=(27, 22, 0)
